book_id,title,source,indiv_a,indiv_b,neutral_a,neutral_b,now_a,now_b,cause_a,cause_b,acad_a,acad_b,narrative_a,narrative_b,prompt_version,topics,cover_url,topics_hash
"89","언어는 어떻게 인간을 바꾸는가","notion","0.4","0.6","0.5","0.5","0","0","0","0","0.4","0.6","0","0","v3","#언어와인간관계 #언어와심리 #문화심리학 #의사소통과윤리 #언어의사회영향","https://image.aladin.co.kr/product/38751/15/cover500/k822136041_1.jpg","e7425e6c13d971567109afddcedfd384"
"90","할머니, 개, 그리고 죽도록 쓰기","notion","0.6","0.4","0.5","0.5","0","0","0","0","0.5","0.5","0.6","0.4","v3","#할머니와글쓰기 #죽도록쓰기 #개와인생 #문학적자서전 #기억과상실","https://image.aladin.co.kr/product/38697/83/cover500/k072136829_1.jpg","6ab20243298b1dfb898ba60dd484918b"
"91","자연은 성을 둘로 나누지 않는다","notion","0.4","0.6","0.3","0.7","0","0","0","0","0.6","0.4","0.3","0.7","v3","#생물학적다양성 #정상성과폭력 #젠더와이론 #자아성찰과회복 #비판적사유","https://image.aladin.co.kr/product/38717/73/cover500/k292136740_1.jpg","66d7191a8f77b1ffed67a00444e54bb2"
"92","발해 로드","notion","0.2","0.8","0.4","0.6","0","0","0","0","0.7","0.3","0","0","v3","#고구려역사 #대륙교류 #해양제국 #발해역사 #한국고대역사","https://image.aladin.co.kr/product/38563/90/cover500/k602135050_1.jpg","6ef49735752b7bc4ed1842a2403261c2"
"93","박정희 이데올로기","notion","0.4","0.6","0.3","0.7","0","0","0","0","0.6","0.4","0","0.8","v3","#박정희 #이데올로기 #한국역사 #정치이념","https://image.aladin.co.kr/product/38753/4/cover500/k252136148_1.jpg","039d1bf94fe7b81981cea670eb792acd"
"94","영화의 언어","notion","0.3","0.5","0.4","0.6","0","0","0","0","0.7","0.3","0","0.9","v3","#영화의언어 #미학적분석 #감각의디체 #영화제작기술 #영화와예술","https://image.aladin.co.kr/product/38646/32/cover500/k802136416_1.jpg","c7fada17d4e448a18dcd980234f2ec7e"
"95","전쟁 충동","notion","0.5","0.5","0.3","0.7","0","0","0.4","0.6","0.6","0.4","0.3","0.7","v3","#전쟁심리 #인간본성과폭력 #유전적충동 #대량학살의기원 #전쟁의사회학적원인","https://image.aladin.co.kr/product/38714/88/cover500/k192136634_1.jpg","94631179b67e817508c2c96f659796b8"
"96","노바디스 걸","notion","0.7","0.3","0.2","0.8","0.5","0.5","0.4","0.6","0.4","0.6","0.5","0.5","v3","#엡스타인스캔들 #피해자경험 #성폭력과사회 #권력남용 #정신적외상","https://image.aladin.co.kr/product/38705/45/cover500/k072136922_1.jpg","c19fca93658b97c006972b62840e4445"
"97","조각나고 찢긴,","notion","0.6","0.4","0.3","0.7","0","0","0","0","0.5","0.5","0.4","0.6","v3","#가부장제 #메두사 #뱀파이어 #여성해방","https://image.aladin.co.kr/product/38646/43/cover500/k152136417_1.jpg","c4b82c1548ed69db35bad47fdc2a3dfb"
"98","왜 극우는 기후위기를 부정하는가","notion","0.4","0.6","0.3","0.7","0","0","0.5","0.5","0.6","0.4","0","0.8","v3","#극우주의 #기후위기 #정치적편향 #성장경제 #환경정책","https://image.aladin.co.kr/product/38733/82/cover500/k372136945_1.jpg","19c2b73fa04bb031e58160c3dbd68a45"
"99","바로크의 로마","notion","0.2","0.8","0.4","0.6","0","0","0","0","0.8","0.2","0","0.9","v3","#바로크예술 #로마역사 #가톨릭교회 #예술과종교 #17세기미술 #문화와예술","https://image.aladin.co.kr/product/38645/91/cover500/k342136415_1.jpg","07cd745fd89bb3d7fc1097a335dd02b6"
"100","근접한 세계","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.5","0.5","0.3","0.7","v3","#윤리적딜레마 #한국사회 #일본사회 #서구문학 #인간관계","https://image.aladin.co.kr/product/38722/91/cover500/k172136744_1.jpg","9ada8ab9249de0d3bf736169614fdf81"
"101","만약 세상에서 까마귀가 사라진다면","notion","0.5","0.5","0.3","0.7","0","0","0","0","0.4","0.6","0.4","0.6","v3","#까마귀 #생태계 #생태계파괴 #환경문제 #생명존중","https://image.aladin.co.kr/product/38726/12/cover500/k622136841_1.jpg","fc516189376418abde54edc4371447ae"
"102","건강 구독 사회","notion","0.3","0.7","0","0","0","0","0","0","0.2","0.8","0","0","v3","#건강구독사회 #항산화·디톡스 #영양제섭취 #건강관리루틴 #기술과건강","https://image.aladin.co.kr/product/38694/92/cover500/k002136722_1.jpg","a0c91450163e13ff861191493211fac8"
"103","좋은 삶을 위해 죽음을 묻다","notion","0.6","0.4","0.5","0.5","0","0","0","0","0.5","0.5","0.3","0.7","v3","#죽음과삶 #철학적사고 #삶의의미 #죽음에대한관념 #인생의방향","https://image.aladin.co.kr/product/38694/88/cover500/k052136722_1.jpg","0228ad2911c8b7b6a7a5ef39ab0f3bb7"
"104","삶의 끝에서 만난 수업","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.5","0.5","0.2","0.8","v3","#삶의의미 #죽음과철학 #실존적고민 #해체주의사상 #변증법적성찰","https://image.aladin.co.kr/product/38561/67/cover500/k222135957_1.jpg","668d590f7d1058f1c70ef1351820ed23"
"105","안데르센의 마지막 선물","notion","0.7","0.3","0.6","0.4","0","0","0","0","0","0","0.8","0.2","v3","#안데르센동화 #19세기유럽 #어린이문학 #마법과상상력 #기억과선물","https://image.aladin.co.kr/product/38497/45/cover500/k232135316_1.jpg","3529f337c132b9bbcbe99821fb73222c"
"106","전업자녀","notion","0.6","0.4","0.4","0.6","0.3","0.7","0.4","0.6","0.3","0.7","0","0","v3","#전업자녀 #가족경제 #세대갈등 #사회경제적불평등 #미래의삶","https://image.aladin.co.kr/product/38645/85/cover500/8947502448_1.jpg","3b1cca4ef73e72e6e20bf16655e95374"
"107","친절한 땅콩 호텔","notion","0.7","0.3","0.5","0.5","0","0","0","0","0","0","0.8","0.2","v3","#인간관계 #호텔의일상 #자녀와의소통 #감성적교감 #어린이문학","https://image.aladin.co.kr/product/37401/43/cover500/k432032894_1.jpg","8848d616d4a6152e1d039415e30727d0"
"108","소유하기, 소유되기","notion","0.5","0.5","0.4","0.6","0","0","0.5","0.5","0.7","0.3","0","0","v3","#소유와노예 #현대사회와소유 #율라비스작품 #김명남옮김 #물물교환의미","https://image.aladin.co.kr/product/38694/64/cover500/8932925577_1.jpg","58ff13af16ccc663af0d661c56be574f"
"109","패티(Patti)","notion","0.8","0.2","0.3","0.7","0","0","0","0","0.4","0.6","0.4","0.6","v3","#개인주의 #미국사회 #여성예술가 #자기성찰 #예술과삶","https://image.aladin.co.kr/product/38402/64/cover500/8961964674_2.jpg","113ff8574a51e9ae091beac1b886405f"
"110","언어의 본질","notion","0","0","0.5","0.5","0","0","0","0","0.9","0.1","0","0","v3","#언어의본질 #언어철학 #의식과언어 #의미와표상 #언어의사회적기능","https://image.aladin.co.kr/product/38507/34/cover500/k202135934_1.jpg","eb9c4b71e98e2c7b29b8a95d41a9b637"
"111","마나의 편지","notion","0.7","0.3","0.5","0.5","0","0","0","0","0","0","0.8","0.2","v3","#마나의편지 #어린이문학 #사계절이야기 #복숭아친구들 #달콤한상상","https://image.aladin.co.kr/product/38657/20/cover500/8936429574_1.jpg","a2beab0b8a769be6c27cd24b146a9b21"
"112","한용운·신채호","notion","0.4","0.6","0.3","0.7","0","0","0","0","0.8","0.2","0","0","v3","#한용운·신채호 #위기사상 #전지구적위기 #역사적사상","https://image.aladin.co.kr/product/38703/86/cover500/8936481169_1.jpg","c4317cf77d0b7b2d3e8c8dfaf026b37a"
"113","나는 이완용의 글씨가 궁금했다","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.7","0.3","0","0","v3","#이완용 #한글서예 #일본과의교류 #역사적인글씨 #민족정체성","https://image.aladin.co.kr/product/38606/29/cover500/k712136575_1.jpg","f57f39aa55c916e7826a64084c6a3b81"
"114","구름 사람들","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.6","0.4","0","0","v3","#구름사람들 #빈민가 #가난의상상 #사회적불평등 #문학작품","https://image.aladin.co.kr/product/38646/14/cover500/k182136416_1.jpg","e44152a297fa1e06a6c1691837ada641"
"115","월급 받으려다 죽다","notion","0.7","0.4","0.4","0.6","0.6","0.3","0.5","0.5","0.3","0.7","0.2","0.8","v3","#월급쟁이의고통 #일터의문제 #심리적고립 #노동과정신 #기업문화비판","https://image.aladin.co.kr/product/38655/62/cover500/k142136514_1.jpg","9e276a33b4edd9848d430d1da7122a7a"
"116","맹세를 깬 자들","notion","0.4","0.6","0.5","0.5","0","0","0","0","0.8","0.2","0.3","0.7","v3","#중세역사 #배반의역사 #유럽의기원 #경계의역사 #역사의재해석","https://image.aladin.co.kr/product/38597/74/cover500/8972918903_1.jpg","47d45ea078947a49be22c3260611c2a8"
"117","식물성 도시 피토폴리스","notion","0.5","0.5","0.4","0.6","0.3","0.7","0.3","0.7","0.4","0.6","0.2","0.8","v3","#식물성도시 #피토폴리스 #생태건축 #미래도시 #환경기술","https://image.aladin.co.kr/product/38694/86/cover500/k962136722_1.jpg","f3b6b5e4e5242458588b5694b055add8"
"118","쇳돌","notion","0.6","0.4","0.5","0.5","0","0","0.4","0.6","0.3","0.7","0.3","0.7","v3","#광산노동자 #잊힌삶 #노동과사회 #산업과인간 #생명의정당","https://image.aladin.co.kr/product/38389/4/cover500/8972972002_2.jpg","7744fb99b9c0278c287e842c6256ca2f"
"119","미국은 왜 전쟁을 멈추지 못하는가","notion","0.4","0.6","0.3","0.7","0.5","0.5","0.4","0.6","0.7","0.3","0.2","0.8","v3","미국외교 #군산복합체 #방산로비 #국제안보 #9·11테러 #국제질서 #세계패권","https://image.aladin.co.kr/product/38705/22/cover500/k322136921_1.jpg","cfaa08bce2562e4ad7fd4c1f90c386c1"
"120","서방의 패배","notion","0.3","0.7","0.2","0.8","0","0","0","0","0.8","0.2","0.1","0.9","v3","#서구사회 #패배의이유 #정치적경제사 #도구적분석 #지능과전쟁","https://image.aladin.co.kr/product/38583/14/cover500/k772135252_1.jpg","86c684d510c33cc23eac14a2d71e7858"
"121","서랍 정리하는 날","notion","0.6","0.4","0.5","0.5","0","0","0","0","0.2","0.8","0.7","0.3","v3","#추억의물건 #어린이문학 #일상의소중함 #그림책 #기억과정렬","https://image.aladin.co.kr/product/38523/29/cover500/k372135234_1.jpg","fe8d70a5fff4f8c7be6f4bafce1ad08f"
"122","AI 제국: 권력, 자본, 노동","notion","0.5","0.5","0.4","0.6","0","0","0.3","0.7","0.6","0.4","0.2","0.8","v3","#AI제국 #AI비판 #권력과자본 #빅테크의횡포 #기술패권","https://image.aladin.co.kr/product/38579/5/cover500/k902135153_1.jpg","d77eb85c9c45399b2a21eecad4c12221"
"123","커다란 트럭에 이삿짐을 가득 실어요","notion","0.6","0.4","0.5","0.5","0","0","0","0","0.2","0.8","0.7","0.3","v3","#이삿짐 #어린이문학 #일상의행복 #텃밭과빵","https://image.aladin.co.kr/product/38555/19/cover500/k242135855_1.jpg","f58ae2f056e29477404413b015ef27a1"
"124","공원의 탄생","notion","0.4","0.6","0.5","0.5","0","0","0","0","0.3","0.7","0.2","0.8","v3","#센트럴파크 #도시계획 #자연과도시","https://image.aladin.co.kr/product/38578/75/letslook/K772135151_t4.jpg","addce5747bd93539cd2ef01e58724b6d"
"125","포식자들의 시간","notion","0.4","0.6","0.3","0.7","0.5","0.5","0.4","0.6","0.3","0.7","0.2","0.8","v3","#AI시대 #AI권력 #정치적포식자 #기술패권과정치 #빅테크비판 #극우정치","https://image.aladin.co.kr/product/38579/47/cover500/8932476012_2.jpg","07268d7e1cdc3c89bd4cf1d4a9300cee"
"126","고조리서에서 찾은 주안상","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.2","0.8","0.4","0.6","v3","#고조리서 #주안상 #정월보름음식 #한국의음식문화 #역사속식생활","https://image.aladin.co.kr/product/38442/48/cover500/k302135896_2.jpg","7c59dc55bc20ac2a3343a2fe7fc2ba3f"
"127","중요한 몸","notion","0.6","0.4","0.5","0.5","0","0","0","0","0.3","0.7","0.3","0.7","v3","#몸의철학 #생물학적존재 #정체성탐구 #신체경험","https://image.aladin.co.kr/product/38326/26/cover500/k642034341_2.jpg","ddccb770a5c8dc2131cb52426220b1b4"
"128","야만 시대의 귀환","notion","0.4","0.6","0.3","0.7","0","0","0","0","0.6","0.4","0.2","0.8","v3","#야만시대 #미국패권 #정치적퇴행 #사회불안 #국제질서","https://image.aladin.co.kr/product/38557/93/cover500/k082135857_1.jpg","d688f51aff946402678533a2c016bf57"
"129","끔찍한 샐러드","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.2","0.8","0.6","0.4","v3","#유머와반전 #대중문화의변주 #일상의재발견 #상상력 #식문화와삶","https://image.aladin.co.kr/product/38534/92/cover500/8964965477_1.jpg","696fca013557bcd4475db5582a49227b"
"130","제국의 오케스트라","notion","0.4","0.6","0.3","0.7","0","0","0","0","0.3","0.7","0.2","0.8","v3","#제국주의 #음악과정치 #역사적필하모닉 #권력의공생 #문화유산과갈등","https://image.aladin.co.kr/product/38300/81/cover500/k012034240_1.jpg","1a70108bfb4e5018db073f181770573e"
"131","마지막 홍콩배우 양조위","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0.4","0.6","v3","#양조위 #홍콩영화 #영화의인문학 #한국예술 #배우의삶","https://image.aladin.co.kr/product/38583/66/cover500/k272135255_1.jpg","182fd586ebc7cda1018756d179696602"
"132","너무 희미한 존재들","notion","0.7","0.3","0.4","0.6","0.5","0.5","0.3","0.7","0.5","0.5","0.4","0.6","v3","#성장강요 #은둔청년 #정치적상황 #사회적고립 #세대갈등 #사회적안전망","https://image.aladin.co.kr/product/38558/99/cover500/8972972029_1.jpg","b620d593372fb6a4900a259bf0b291ee"
"133","어번던스","notion","0.6","0.4","0.5","0.5","0","0","0","0","0.4","0.6","0.3","0.7","v3","#경쟁과불평등 #미국사회의쇠퇴 #생태계재건 #토착적지식 #대안적삶","https://image.aladin.co.kr/product/38580/38/cover500/894750243x_1.jpg","0fb94d3858e15ba742a2947ce385fce9"
"134","고서의 은밀한 매력","notion","0.4","0.6","0.5","0.5","0","0","0","0","0.3","0.7","0.2","0.8","v3","#고서의매력 #역사적가치 #고서의보존 #책과문화 #문헌연구","https://image.aladin.co.kr/product/38560/1/cover500/k312135953_1.jpg","1a9d0b69baa334af8fba2700da7ebd5a"
"135","공중의 복화술","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0.4","0.6","v3","#시의언어 #김혜순작가 #시학의탐구 #작가의윤리 #죽음의시인","https://image.aladin.co.kr/product/38564/6/cover500/8932044686_1.jpg","ad22193fc80964ba0e854be4da62f714"
"136","조선의 대학로","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0.2","0.8","v3","#조선시대교육 #성균관유생 #시험제도 #학문사회","https://image.aladin.co.kr/product/38580/46/cover500/k862135156_1.jpg","a66c4f0d1b7a40283cb69fbdbbea55f6"
"137","내 작은 숲속 오두막으로","notion","0.9","0.2","0.6","0.4","0.5","0.5","0.3","0.7","0.2","0.8","0.4","0.6","v3","#오두막 #은둔생활 #자기성찰 #삶의방향 #고요한삶","https://image.aladin.co.kr/product/38552/40/cover500/8901299402_1.jpg","380fb17086ca85a5ebaae848b12f33e7"
"138","제발 넘기지 마!","notion","0.8","0.3","0.4","0.6","0.7","0.3","0.4","0.6","0.3","0.7","0.3","0.7","v3","#미안함의상처 #자존감 #청소년 #관계의힘","https://image.aladin.co.kr/product/38597/51/cover500/k332136374_1.jpg","7db32d003b0e46a8886c1c0a0e26af62"
"139","미국주식 슈퍼 2등 전쟁","notion","0.4","0.6","0.3","0.7","0","0","0.2","0.8","0.5","0.5","0.1","0.9","v3","#미국주식시장 #주식투자전략 #엔비디아 #2등기업 #주식슈퍼전쟁","https://image.aladin.co.kr/product/38490/75/cover500/k852135114_2.jpg","7998da3d53f0e4b97aaba3231d0754cd"
"140","재미의 조건","notion","0.5","0.5","0.4","0.6","0","0","0.3","0.7","0.4","0.6","0.2","0.8","v3","#영화의조건 #류승완의작품 #스크린의인문학 #창작의욕망 #예술가세계","https://image.aladin.co.kr/product/38541/35/cover500/k752135438_1.jpg","9a456077c548d9864a4729ebf34159ff"
"141","눈에 보이지 않는 전쟁과 돈의 역사","notion","0.3","0.7","0.5","0.5","0","0","0.4","0.6","0.6","0.4","0.1","0.9","v3","#전쟁과돈 #돈의흐름 #폭력과전쟁 #전쟁의역사 #돈의역사 #국제정세","https://image.aladin.co.kr/product/38564/61/cover500/k352135052_1.jpg","0adfb722bd2533780acdf7d8d14b146b"
"142","상실","notion","0.7","0.3","0.4","0.6","0.5","0.5","0.3","0.7","0.5","0.5","0.4","0.6","v3","#상실의식 #인간의고독 #현대인의불안 #일상의상처 #기억과상실","https://image.aladin.co.kr/product/38389/7/cover500/k602135563_3.jpg","75b22ddf22c0dbb22abf89f5fa83c38d"
"143","언보틀드","notion","0.4","0.6","0.3","0.7","0","0","0.2","0.8","0.5","0.5","0.1","0.9","v3","#수돗물불신 #생수산업 #물파산 #부의불평등 #소비자의윤리","https://image.aladin.co.kr/product/38563/79/cover500/k172135050_1.jpg","f40cf5ae909a3330109252b03fe002d9"
"144","그때 그게 거기 있었어","notion","0.5","0.5","0","0","0","0","0","0","0","0","0.7","0.3","v3","#일상의모순 #낯선마음 #어린이문학 #현대인의불안 #상실과회복","https://image.aladin.co.kr/product/38345/49/cover500/k252135163_1.jpg","58f6cc38397ea815f4b0e9ee2168c0a9"
"145","나무주연상","notion","0.7","0.3","0.5","0.5","0","0","0","0","0.2","0.8","0.6","0.4","v3","#나무의성장 #어린이문학 #가정의소중함 #자연과교감","https://image.aladin.co.kr/product/38353/49/cover500/8936429558_1.jpg","a41fef9a27efd105909640879d27e295"
"146","오종찬 기자의 Oh! 컷","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0.4","0.6","v3","#사진의인문학 #예술가의삶 #20년차기자 #빛나는순간","https://image.aladin.co.kr/product/38413/75/cover500/k052135486_1.jpg","eca77402cdde7d2c2648dbf8236a343d"
"147","보이지 않는 코끼리","notion","0.6","0.4","0.5","0.5","0","0","0","0","0.1","0.9","0.7","0.3","v3","#보이지않는코끼리 #기억과정체 #예술과자아 #몽환적인문학","https://image.aladin.co.kr/product/38496/51/cover500/k112135314_1.jpg","12a2f952be5aef4b2e49dde891619184"
"148","미국의 우생학","notion","0.4","0.6","0.3","0.7","0","0","0","0","0.7","0.3","0","1","v3","#우생학 #미국사회 #이민정책 #복지정책 #과학과정치","https://image.aladin.co.kr/product/38513/99/cover500/k492135037_1.jpg","1cc11d83fa63fac61799c4683052ef99"
"149","겸재 정선","notion","0.4","0.6","0.6","0.4","0","0","0","0","0.7","0.3","0","0.8","v3","#겸재정선 #한국화 #미술사비평 #고전미술","https://image.aladin.co.kr/product/38507/49/cover500/893648110x_2.jpg","b146a9e60f63f1a3076d3cdda5f049c8"
"150","목수의 연장","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0","0.8","v3","#현장과삶 #기술과학 #30년","https://image.aladin.co.kr/product/38468/61/cover500/8959408824_1.jpg","a7d189fcfab78ff66ba10425d4fb78d7"
"151","쾌적한 사회의 불쾌함","notion","0.4","0.6","0.3","0.7","0","0","0","0","0.5","0.5","0.3","0.7","v3","#쾌적한사회 #불쾌한경험 #병든사회 #사회불평등 #건강과사회","https://image.aladin.co.kr/product/38490/90/cover500/k882135115_1.jpg","4997546da24e095a6221b3f0bc92aa93"
"152","인터메초","notion","0.7","0.3","0.5","0.5","0","0","0","0","0","0","0.6","0.4","v3","#현대인의불안 #형제관계 #인간관계 #상실이후의삶 #변화와회복 #소설","https://image.aladin.co.kr/product/38504/78/cover500/k282135938_3.jpg","5cee478734dba4c8e297ff6571732da9"
"153","셔터우의 세 자매","notion","0.6","0.4","0.4","0.6","0","0","0","0","0","0","0.7","0.3","v3","중국문학 #세자매 #가족드라마 #역사적배경 #사회비판 #소설","https://image.aladin.co.kr/product/38516/28/cover500/8937448750_1.jpg","a3e242479d206af39122d6b2a4aaa414"
"154","불필요한 여자","notion","0.5","0.5","0.3","0.7","0","0","0","0","0","0","0","0.8","v3","#여성의일생, #전쟁과일상, #중동배경","https://image.aladin.co.kr/product/38510/95/cover500/k182135031_1.jpg","f1cb14a69e2fbe64748dfe73f9c60884"
"155","콘서트홀×오케스트라","notion","0.4","0.6","0.5","0.5","0","0","0","0","0","0","0","0.8","v3","#콘서트홀 #오케스트라 #음악의미학 #악기와연주 #음악가의삶","https://image.aladin.co.kr/product/38506/79/cover500/k162135931_1.jpg","3852598965793507f56f7191313d5c8c"
"156","일곱 괴물이 사는 마음","notion","0.5","0.5","0.4","0.6","0","0","0.4","0.6","0","0","0","0.7","v3","#뇌와행동 #분노와죄 #심리적고통 #생물학적원인 #감정의학","https://image.aladin.co.kr/product/38507/31/cover500/8965967937_1.jpg","46870cccf84f93fd6ab67e654b3e7a95"
"157","허균의 맛","notion","0.4","0.6","0.5","0.5","0","0","0","0","0","0","0","0.8","v3","#조선시대음식 #역사속식문학 #음식문화 #방풍죽","https://image.aladin.co.kr/product/38535/55/cover500/k992135339_1.jpg","343d05c3489140f5d5829c6cdbbff8a5"
"158","브레이크넥","notion","0.3","0.7","0.4","0.6","0","0","0","0","0","0","0","0.8","v3","#미국사회 #중국경제 #시스템충돌 #변호사의나라 #엔지니어의나라 #미중갈등 #국제질서","https://image.aladin.co.kr/product/38506/93/cover500/8901299364_1.jpg","46ecb44d9d6d07f0ec8f8ce71c2cc864"
"159","트레이딩 게임","notion","0.2","0.8","0.3","0.7","0","0","0","0","0","0","0","0.8","v3","#금융시장 #트레이딩 #부의모순 #머니게임 #투자전략","https://image.aladin.co.kr/product/38507/27/cover500/k732135933_1.jpg","ae33c8ca275174a3feeadaafa398e124"
"160","필연적 혼자의 시대","notion","0.7","0.4","0.4","0.6","0.6","0.3","0.4","0.6","0.3","0.7","0.2","0.8","v3","#1인가구 #신자유주의시스템 #사회적고립감 #사회적안전망 #공간과삶","https://image.aladin.co.kr/product/38466/75/cover500/k842135919_1.jpg","b17a85074025856f087e7c74669c7c66"
"161","떠난 것은 돌아오지 않는다","notion","0.9","0.1","0.5","0.5","0","0","0","0","0","0","0.7","0.3","v3","#기억과상실 #삶의의미 #작별과작별 #현대인의고독 #정신적여정","https://image.aladin.co.kr/product/38434/78/cover500/k232135794_2.jpg","5fe7ba438ae5d8055969f10028c2d29e"
"162","뇌는 어떻게 변화를 거부하는가","notion","0.7","0.3","0.6","0.4","0.4","0.6","0.5","0.5","0.4","0.6","0.2","0.8","v3","#뇌과학 #인지행동 #변화저항 #심리적장벽 #자기조절","https://image.aladin.co.kr/product/38468/54/cover500/k552135915_1.jpg","890fea8f1d40f154ce89a7f2c51078bc"
"163","얼굴 만들기","notion","0.5","0.5","0.4","0.6","0","0","0","0","0.6","0.4","0.3","0.7","v3","#성형기술의역사 #성형수술 #몸과사회 #얼굴되찾기 #성형의역사","https://image.aladin.co.kr/product/38491/41/cover500/8932925542_1.jpg","9cd38818cad4c3c3c46103055309e27b"
"164","천문대에 피아노가 떨어졌다","notion","0.4","0.6","0.5","0.5","0","0","0","0","0.2","0.8","0.5","0.5","v3","#천문학 #예술과삶 #상상력 #경계의미학","https://image.aladin.co.kr/product/38468/80/cover500/k112135916_1.jpg","4dea694f608dd5ee5a20a18cfc337553"
"165","우주농업","notion","0.3","0.7","0.4","0.6","0","0","0","0","0.5","0.5","0.2","0.8","v3","#우주농업 #화성농업 #생명공학 #미래식량 #극한환경","https://image.aladin.co.kr/product/38491/31/cover500/8962626888_1.jpg","412c9e552eafcf67e07548e76073279a"
"166","트위터 X","notion","0.4","0.6","0.3","0.7","0.5","0.5","0.3","0.7","0.4","0.6","0","0.9","v3","#소셜미디어의문제 #트위터의변화 #표현의자유와책임 #디지털시대의윤리 #플랫폼과정치","https://image.aladin.co.kr/product/38475/32/cover500/k372135017_1.jpg","2661eac0129017e4cf46426323060916"
"167","수상한 단어들의 지도 : 꼬리에 꼬리를 무는 어원의 지적 여정","nlk","0.3","0.7","0.5","0.5","0","0","0","0","0.7","0.3","0.1","0.9","v3","#언어의기원 #어원론 #단어의역사 #문화와언어 #신화와상징","https://shopping-phinf.pstatic.net/main_4314985/43149850618.20260331110522.jpg","76c1a5af97181c13261ca1e00513aed2"
"168","2024 AI 트렌드 : 한발 더 빠르게, 누구보다 깊이 있게 AI로 송두리째 바뀔 세상을 포착하다","nlk","0.2","0.8","0.3","0.7","0","0","0","0","0.4","0.6","0","1","v3","#인공지능 #미래기술 #산업혁신 #AI트렌드 #디지털전환","https://shopping-phinf.pstatic.net/main_4274407/42744079619.20260331120602.jpg","b139bf93154658f0d658733d4a1cde90"
"169","불타는 작품 : 윤고은 장편소설","nlk","0.6","0.4","0.4","0.6","0","0","0","0","0.1","0.9","0.5","0.5","v3","#작품의가치 #예술과기획 #개와예술 #사진작가 #기발한상황","https://shopping-phinf.pstatic.net/main_4291166/42911669636.20260331115703.jpg","d3daddddc57400906942572299f9d77d"
"170","시대예보","nlk","0.5","0.5","0.4","0.6","0.3","0.7","0.4","0.6","0.3","0.7","0.3","0.7","v3","#핵개인 #데이터사회 #인공지능 #생애주기 #변화의시대","https://shopping-phinf.pstatic.net/main_4262165/42621656619.20240112135420.jpg","a712eb8af2f70e098dd980d7b59fb407"
"171","88번 버스의 기적","nlk","0.8","0.2","0.5","0.5","0","0","0","0","0","0","0.6","0.4","v3","#첫사랑의흔적 #기억과시간 #일상의기적 #세대차이의만남 #인간관계의온전함","https://shopping-phinf.pstatic.net/main_4109701/41097015620.20260331112059.jpg","0ff03f5b6d60c5a7902b717e17e151c0"
"172","(일하는 당신을 위한) 최고의 수면법 : 아침이 두렵지 않은 직장인의 꿀잠 루틴","nlk","0.6","0.4","0.5","0.5","0.5","0.5","0.3","0.7","0.2","0.8","0.4","0.6","v3","#현대인의불안 #상실이후의삶 #빈곤과불평등 #뇌와행동 #기술패권과정치","https://shopping-phinf.pstatic.net/main_3999187/39991879635.20260331122815.jpg","013b90a6a97a5eeb74769ff5225a7100"
"173","세상은 이야기로 만들어졌다 : 신화·거짓말·유토피아","nlk","0.6","0.4","0.4","0.6","0.3","0.7","0.3","0.7","0.4","0.6","0.5","0.5","v3","#유토피아 #신화와전설 #미디어의영향 #이야기의사회","https://shopping-phinf.pstatic.net/main_4304650/43046507621.20260331094006.jpg","b4a78ba5103a9cba813e37c4612abf4e"
"174","출근하는 책들 : 읽는 삶은 일하는 삶을 어떻게 구하나","nlk","0.7","0.3","0.5","0.5","0.6","0.4","0.4","0.6","0.3","0.7","0.4","0.6","v3","#일과삶의정체성 #업무의의미 #관성과체념 #자기주도적학습 #공동체와읽기","https://shopping-phinf.pstatic.net/main_4237234/42372340645.20260331105928.jpg","4e187719a56959a2ec5eedbea7648c5c"
"175","과학에서 인문학을 만나다 : 챗GPT의 시대 인문학에서 답을 찾다","nlk","0.5","0.5","0.4","0.6","0.4","0.6","0.3","0.7","0.6","0.4","0.3","0.7","v3","#인공지능의윤리 #기술과인문학 #챗GPT의시대 #초지능의가능성 #인문학적사고","https://shopping-phinf.pstatic.net/main_4275008/42750082618.20260331110642.jpg","74fb93201531b27dd7eb13e430e81a9f"
"176","공룡의 이동 경로 : 김화진 소설","nlk","0.8","0.2","0.3","0.7","0","0","0","0","0","0","0.7","0.3","v3","#인간관계 #소설 #마음의이동 #글쓰기 #관계의복잡성","https://shopping-phinf.pstatic.net/main_4173637/41736372620.20260331122647.jpg","22832f52ec922a43930d647b1bdd427c"
